id_exercise,DateTime_Start,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hit_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hit_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hit_angles_fp,right_ankle_angles_fp,right_hit_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hit_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd
push_up,2023-02-27 12:46:52.966,3,2,1,6,5,push_up,29.0,1,1,0,0,163,172,178,,,,,,,,,,,,,,,
push_up,2023-02-27 12:46:53.886,3,2,1,6,5,push_up,26.0,2,2,0,0,64,175,179,,,,,,,,,,,,,,,
push_up,2023-02-27 12:46:56.772,3,2,1,6,5,push_up,32.0,3,3,1,0,161,173,179,,,,,,,,,,,,,,,
push_up,2023-02-27 12:47:02.189,3,2,1,6,5,push_up,32.0,4,1,0,1,163,173,179,,,,,,,,,,,,,,,
push_up,2023-02-27 12:47:02.616,3,2,1,6,5,push_up,32.0,5,2,0,1,60,174,178,,,,,,,,,,,,,,,
push_up,2023-02-27 12:51:24.380,3,2,1,6,5,push_up,73.0,6,3,1,1,169,175,177,,,,,,,,,,,,,,,
