pose,Angulo,Desviacion_estandar,Parte
1,23.96313577790967,21.475130380634116,right_shoulder_angles
1,137.04143108716684,0.8352719057829958,right_hit_angles
1,77.72492103711417,9.471546177994624,right_knee_angles
2,28.39301942138299,19.980216190343814,right_shoulder_angles
2,109.9426968594185,10.313529107034347,right_hit_angles
2,77.83497012971306,8.286501644993926,right_knee_angles
3,23.96313577790967,21.475130380634116,right_shoulder_angles
3,137.04143108716684,0.8352719057829958,right_hit_angles
3,77.72492103711417,9.471546177994624,right_knee_angles
